image_id,rule_id,model_id,prompt_id,answer,evidence_objects,evidence_regions_xyxy,rationale,confidence,raw_response,provenance
0000025,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000025"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor""}",model_assisted_annotation_echo_not_independent_model
0000028,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000028"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor""}",model_assisted_annotation_echo_not_independent_model
0000030,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000030"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed""}",model_assisted_annotation_echo_not_independent_model
0000031,fall_harness,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""fall_protection"",""harness""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000031"",""rule_id"":""fall_harness"",""question"":""Does the worker at height have visible fall-protection equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,fall_protection,harness"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor""}",model_assisted_annotation_echo_not_independent_model
0000032,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000032"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context""}",model_assisted_annotation_echo_not_independent_model
0000033,fall_harness,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""fall_protection"",""harness""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000033"",""rule_id"":""fall_harness"",""question"":""Does the worker at height have visible fall-protection equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,fall_protection,harness"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed""}",model_assisted_annotation_echo_not_independent_model
0000034,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000034"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor""}",model_assisted_annotation_echo_not_independent_model
0000035,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000035"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""no"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context""}",model_assisted_annotation_echo_not_independent_model
0000037,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000037"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed""}",model_assisted_annotation_echo_not_independent_model
0000041,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000041"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed""}",model_assisted_annotation_echo_not_independent_model
0000042,fall_harness,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""fall_protection"",""harness""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000042"",""rule_id"":""fall_harness"",""question"":""Does the worker at height have visible fall-protection equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,fall_protection,harness"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed""}",model_assisted_annotation_echo_not_independent_model
0000044,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context;source_quality_poor",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000044"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context;source_quality_poor""}",model_assisted_annotation_echo_not_independent_model
0000045,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000045"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed""}",model_assisted_annotation_echo_not_independent_model
0000047,ppe_hard_hat,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""head_protection"",""hard_hat""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000047"",""rule_id"":""ppe_hard_hat"",""question"":""Is each visible worker wearing required head protection?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,head_protection,hard_hat"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed""}",model_assisted_annotation_echo_not_independent_model
0000048,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context;source_quality_poor",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000048"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context;source_quality_poor""}",model_assisted_annotation_echo_not_independent_model
0000050,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000050"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed;source_quality_poor""}",model_assisted_annotation_echo_not_independent_model
0000051,struck_by_equipment,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""worker"",""heavy_equipment"",""proximity_zone""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context;source_quality_poor",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000051"",""rule_id"":""struck_by_equipment"",""question"":""Is a worker unsafely close to active heavy equipment?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""worker,heavy_equipment,proximity_zone"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""yes"",""multi_worker_ambiguity"":""no"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_equipment_context;source_quality_poor""}",model_assisted_annotation_echo_not_independent_model
0000054,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000054"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed""}",model_assisted_annotation_echo_not_independent_model
0000057,guardrail_edge,baseline/model_assisted_annotation_v1,annotation_bootstrap,compliant,"[""edge_or_opening"",""guardrail_or_barrier""]",[],"scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed",,"{""annotation_version"":""0.1.0-model-assisted"",""image_id"":""0000057"",""rule_id"":""guardrail_edge"",""question"":""Is the visible elevated edge protected by a guardrail or equivalent barrier?"",""expected_answer_seed"":""compliant"",""annotator_id"":""gpt5_model_assisted_metadata_v1"",""applies_to_image"":""uncertain"",""answer_label"":""compliant"",""evidence_objects"":""edge_or_opening,guardrail_or_barrier"",""evidence_regions_xyxy"":""[]"",""ambiguous"":""yes"",""image_quality_issue"":""no"",""multi_worker_ambiguity"":""yes"",""model_evidence_acceptable"":""not_shown"",""free_text_notes"":""scale-up model-assisted bootstrap annotation, not human ground truth; manifest_notes=compliant_context_metadata_unconfirmed""}",model_assisted_annotation_echo_not_independent_model
