image_id,rule_id,model_id,prompt_id,answer,evidence_objects,evidence_regions_xyxy,rationale,confidence,raw_response,provenance
0000074,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000078,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000081,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000084,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000087,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000091,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000100,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000106,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000114,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000119,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000121,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000124,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000126,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000127,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000128,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000129,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000131,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000136,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000138,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000140,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000146,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000150,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000152,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000153,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000154,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000155,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000159,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000160,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000176,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000183,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000184,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000186,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000187,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000189,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000200,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000204,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000205,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000206,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000211,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000213,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000214,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000215,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000216,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000217,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000221,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000222,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000223,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000224,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000225,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000226,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000231,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000235,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000236,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000237,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000243,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000247,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000248,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000254,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000259,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000262,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000266,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000267,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000270,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000271,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000272,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000273,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000274,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000280,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000282,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000283,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000286,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000287,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000288,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000291,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000293,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000294,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000299,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000300,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000302,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000304,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000305,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000309,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000310,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000312,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000321,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000325,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000329,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000330,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000333,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000334,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000335,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000336,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000337,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000341,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000342,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000343,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000345,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000352,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000354,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000355,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000356,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000358,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000359,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000360,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000363,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000371,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000379,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000380,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000381,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000382,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000384,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000385,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000388,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000390,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000391,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000392,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000393,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000394,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000395,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000397,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000399,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000400,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000406,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000408,guardrail_edge,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000410,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000411,struck_by_equipment,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000412,ppe_hard_hat,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
0000413,fall_harness,baseline/majority_violation_v1,image_blind_prior,violation,[],[],Image-blind majority-class baseline.,,"{""answer"":""violation""}",deterministic_baseline_no_image_access
